id_mutation,lot_numero,surface_carrez
2020-823566,240,32.84
2020-823576,5,51.17
2020-823584,529,87.0
2020-823595,4,30.17
2020-823601,26,32.78
2020-823623,9,27.55
2020-823624,1219,97.78
2020-823637,4,111.56
2020-823645,5,57.7
2020-823646,24,77.51
2020-823669,14,61.64
2020-823675,131,37.25
2020-823679,29,21.99
2020-823689,26,19.3
2020-823692,6,179.52
2020-823693,25,53.41
2020-823698,135,29.8
2020-823714,186,106.72
2020-823716,22,78.56
2020-823720,8,74.07
2020-823722,9,39.36
2020-823730,7,29.91
2020-823736,8,29.87
2020-823741,8,53.25
2020-823763,7,23.63
2020-823772,93,25.25
2020-823783,248,124.34
2020-823788,7,82.12
2020-823790,258,40.16
2020-823822,507,72.28
2020-823825,86,30.13
2020-823828,5,55.8
2020-823829,310,62.03
2020-823836,8,75.56
2020-823843,27,60.03
2020-823852,97,58.04
2020-823853,30,45.16
2020-823854,95,121.35
2020-823859,78,37.03
2020-823864,4,56.85
2020-823865,6,43.23
2020-823869,5,32.21
2020-823886,8,91.78
2020-823889,23,33.85
2020-823890,184,67.65
2020-823901,327,37.25
2020-823912,6,27.39
2020-823913,84,25.27
2020-823926,61,38.59
2020-823941,294,83.54
2020-823944,8,37.34
2020-823958,81,37.14
2020-823966,84,29.84
2020-823972,266,33.66
2020-823983,9,74.66
2020-823987,19,57.41
2020-824005,42,77.3
2020-824008,59,95.03
2020-824016,5,15.75
2020-824021,23,137.78
2020-824024,39,86.54
2020-824041,3,40.1
2020-824047,165,43.1
2020-824068,86,15.23
2020-824070,70,31.92
2020-824092,296,49.19
2020-824110,49,80.32
2020-824116,23,32.43
2020-824119,87,70.0
2020-824119,90,35.0
2020-824128,4,54.6
2020-824141,79,75.12
2020-824143,30,29.63
2020-824158,77,31.0
2020-824162,3,42.74
2020-824166,5,63.93
2020-824175,5,94.55
2020-824179,61,35.75
2020-824182,23,58.02
2020-824188,85,32.56
2020-824189,73,54.78
2020-824190,9,78.29
2020-824192,182,91.81
2020-824202,658,33.35
2020-824203,94,62.48
2020-824206,22,78.09
2020-824215,4,22.57
2020-824216,6,64.75
2020-824224,45,94.24
2020-824231,8,98.55
2020-824243,80,28.52
2020-824273,25,56.4
2020-824282,8,34.68
2020-824287,9,46.01
2020-824288,6,100.05
2020-824295,385,42.91
2020-824298,61,32.79
2020-824301,8,66.01
2020-824312,16,101.03
2020-824315,8,21.2
2020-824322,16,75.01
2020-824323,55,15.31
2020-824324,86,12.59
2020-824335,23,34.03
2020-824337,277,33.15
2020-824340,74,14.39
2020-824344,22,14.8
2020-824351,62,87.87
2020-824360,33,54.8
2020-824371,59,76.52
2020-824377,179,82.2
2020-824384,32,64.65
2020-824395,514,44.6
2020-824407,12,59.72
2020-824418,9,55.42
2020-824439,3051,37.77
2020-824443,69,72.2
2020-824456,8,53.34
2020-824457,94,44.7
2020-824471,19,35.27
2020-824473,611,68.31
2020-824479,5,57.98
2020-824488,85,21.55
2020-824491,22,44.86
2020-824498,49,113.79
2020-824510,22,56.3
2020-824515,5,33.51
2020-824536,3,39.32
2020-824539,236,41.14
2020-824540,19,56.4
2020-824543,53,106.79
2020-824545,64,67.03
2020-824552,66,18.89
2020-824553,30,47.0
2020-824554,15,52.6
2020-824556,6,95.8
2020-824559,45,82.42
2020-824568,6,47.02
2020-824572,90,66.87
2020-824573,4,56.25
2020-824580,216,59.04
2020-824583,132,177.59
2020-824594,269,73.3
2020-824602,85,37.75
2020-824603,7,34.83
2020-824615,8,26.58
2020-824620,4,25.85
2020-824621,88,68.54
2020-824625,7,42.7
2020-824627,2832,28.94
2020-824635,31,40.28
2020-824637,6,64.48
2020-824645,118,48.06
2020-824658,9,35.86
2020-824664,81,52.97
2020-824666,6,32.01
2020-824674,6,27.63
2020-824678,552,32.05
2020-824681,184,67.32
2020-824696,7,65.19
2020-824702,21,57.7
2020-824702,64,66.3
2020-824702,21,57.7
2020-824702,21,57.7
2020-824712,7,18.2
2020-824716,52,32.31
2020-824727,4,50.12
2020-824729,8,52.62
2020-824730,19,107.32
2020-824738,1613,174.57
2020-824740,131,38.4
2020-824740,2,74.7
2020-824740,46,16.52
2020-824741,5,45.74
2020-824742,4,123.12
2020-824743,7,62.84
2020-824751,19,74.7
2020-824753,88,107.14
2020-824754,8,59.52
2020-824756,332,96.54
2020-824765,55,23.7
2020-824766,62,68.88
2020-824771,45,37.13
2020-824772,18,34.8
2020-824773,38,50.16
2020-824776,65,28.05
2020-824781,241,25.87
2020-824795,385,93.57
2020-824803,7,53.53
2020-824806,9,46.3
2020-824807,150,12.15
2020-824811,69,77.34
2020-824813,41,69.48
2020-824815,550,64.01
2020-824816,24,66.9
2020-824817,46,67.06
2020-824821,9,45.3
2020-824822,378,69.76
2020-824828,4,53.68
2020-824829,55,41.27
2020-824831,8,37.23
2020-824835,8,57.8
2020-824837,9,53.8
2020-824849,335,20.34
2020-824849,341,24.98
2020-824851,91,34.32
2020-824856,44,86.88
2020-824865,58,39.38
2020-824867,49,44.71
2020-824869,26,16.72
2020-824871,7,31.05
2020-824876,6,23.46
2020-824877,35,22.77
2020-824878,178,70.46
2020-824879,9,45.48
2020-824882,7,39.95
2020-824885,757,71.63
2020-824889,8,67.08
2020-824894,288,26.39
2020-824896,83,56.96
2020-824898,7,56.75
2020-824899,30,70.55
2020-824903,189,67.05
2020-824904,30,20.04
2020-824912,587,110.0
2020-824915,170,55.07
2020-824924,75,32.99
2020-824927,112,143.36
2020-824952,78,27.07
2020-824956,370,25.84
2020-824959,23,34.56
2020-824965,32,33.33
2020-824966,5,53.11
2020-824967,6,53.2
2020-824971,4,121.9
2020-824998,153,31.65
2020-825005,3,55.11
2020-825009,88,22.65
2020-825011,216,105.2
2020-825019,22,26.02
2020-825037,45,30.1
2020-825044,7,51.0
2020-825057,7,63.02
2020-825060,31,31.68
2020-825069,33,28.7
2020-825073,33,254.03
2020-825075,71,53.76
2020-825078,91,75.15
2020-825081,210,106.0
2020-825085,34,80.22
2020-825094,45,32.05
2020-825097,249,48.13
2020-825117,26,34.11
2020-825124,729,110.86
2020-825129,173,57.89
2020-825140,44,89.85
2020-825151,152,47.27
2020-825157,545,31.68
2020-825161,25,28.65
2020-825168,90,43.71
2020-825189,95,152.53
2020-825202,81,114.97
2020-825218,334,41.05
2020-825224,9,34.19
2020-825226,111,31.27
2020-825226,124,31.27
2020-825233,35,28.7
2020-825248,34,39.43
2020-825249,90,31.79
2020-825261,38,40.47
2020-825262,35,31.4
2020-825270,8,67.01
2020-825289,3,48.5
2020-825312,88,26.81
2020-825316,8,55.82
2020-825323,77,95.09
2020-825332,3,88.96
2020-825357,18,19.09
2020-825358,5,14.67
2020-825370,42,46.44
2020-825373,47,50.14
2020-825378,1470,103.78
2020-825379,22,75.73
2020-825395,6,27.01
2020-825396,819,71.26
2020-825405,2,60.58
2020-825416,3,23.76
2020-825422,2,25.71
2020-825436,6,60.36
2020-825453,35,50.15
2020-825471,31,37.17
2020-825476,7,50.57
2020-825484,63,31.6
2020-825490,41,48.01
2020-825494,18,126.64
2020-825495,24,45.06
2020-825498,8,34.0
2020-825501,9,28.07
2020-825502,14,67.15
2020-825506,28,147.54
2020-825516,18,45.88
2020-825517,23,24.23
2020-825518,9,85.01
2020-825532,857,44.31
2020-825549,6,35.61
2020-825550,42,49.27
2020-825556,25,103.38
2020-825560,45,72.21
2020-825561,727,99.19
2020-825565,3,30.7
2020-825570,745,46.53
2020-825573,4,37.85
2020-825582,4,40.04
2020-825591,6,22.1
2020-825595,61,38.0
2020-825600,35,132.75
2020-825607,7,20.57
2020-825608,8,54.41
2020-825609,719,99.19
2020-825611,80,103.54
2020-825625,64,46.07
2020-825627,92,28.35
2020-825628,67,52.06
2020-825635,8,23.66
2020-825645,156,38.5
2020-825658,33,40.15
2020-825661,6,64.48
2020-825664,7,53.65
2020-825668,54,47.23
2020-825671,61,32.32
2020-825685,41,12.19
2020-825689,39,63.58
2020-825701,69,36.02
2020-825702,334,35.14
2020-825712,113,15.6
2020-825716,9,35.75
2020-825742,43,97.02
2020-825745,97,73.8
2020-825746,95,14.3
2020-825752,81,93.82
2020-825762,49,244.12
2020-825764,16,44.24
2020-825768,6,39.82
2020-825769,31,122.55
2020-825773,29,25.87
2020-825781,34,124.05
2020-825782,6,88.82
2020-825783,7,56.11
2020-825803,29,92.9
2020-825805,37,151.99
2020-825808,5,168.67
2020-825822,202,24.3
2020-825826,215,35.02
2020-825831,4,63.27
2020-825849,7,239.2
2020-825869,270,24.27
2020-825875,22,51.14
2020-825890,76,20.81
2020-825897,40,106.72
2020-825908,4,123.24
2020-825909,153,39.51
2020-825911,2,38.97
2020-825918,7,61.15
2020-825923,70,5.47
2020-825929,22,29.59
2020-825930,3,103.16
2020-825932,21,18.74
2020-825937,6,88.06
2020-825951,2,253.75
2020-825952,46,189.8
2020-825955,8,102.07
2020-825970,33,73.62
2020-825989,22,155.28
2020-825990,5,61.67
2020-826003,935,18.5
2020-826003,969,14.8
2020-826003,1078,19.8
2020-826003,981,18.8
2020-826003,1061,26.1
2020-826007,323,108.34
2020-826012,150,9.26
2020-826013,31,91.64
2020-826019,69,201.84
2020-826020,43,77.02
2020-826026,9,80.47
2020-826028,73,39.34
2020-826038,4,99.53
2020-826059,3,26.06
2020-826072,158,91.23
2020-826077,127,91.0
2020-826080,9,54.49
2020-826094,31,161.38
2020-826096,21,16.05
2020-826107,79,22.44
2020-826111,20,165.3
2020-826114,84,109.1
2020-826116,7,40.85
2020-826124,136,163.88
2020-826128,16,62.51
2020-826131,28,20.38
2020-826140,4027,46.06
2020-826141,21,49.39
2020-826148,120,45.13
2020-826153,3,206.37
2020-826165,88,106.48
2020-826168,35,234.75
2020-826179,7,143.66
2020-826184,74,74.23
2020-826185,7,47.36
2020-826189,8,52.61
2020-826191,28,63.62
2020-826193,4,98.04
2020-826203,68,197.28
2020-826210,8,41.13
2020-826217,24,21.75
2020-826220,21,84.3
2020-826225,8,88.03
2020-826242,37,107.51
2020-826244,43,43.22
2020-826247,85,39.21
2020-826256,28,10.1
2020-826256,28,10.1
2020-826259,223,132.0
2020-826272,23,158.3
2020-826273,7,80.08
2020-826277,168,42.68
2020-826290,9,50.52
2020-826294,34,56.72
2020-826296,315,87.65
2020-826298,28,104.85
2020-826300,37,50.15
2020-826306,65,93.05
2020-826307,135,44.17
2020-826311,7,165.52
2020-826313,19,103.28
2020-826314,9,116.93
2020-826319,6,90.28
2020-826321,32,122.02
2020-826322,734,56.47
2020-826328,5,50.14
2020-826332,8,154.66
2020-826333,5,70.19
2020-826340,7,62.71
2020-826341,4,66.64
2020-826343,335,30.1
2020-826346,8,49.4
2020-826351,22,97.55
2020-826352,9,43.38
2020-826353,86,80.03
2020-826357,42,96.57
2020-826360,75,65.57
2020-826362,7,130.02
2020-826370,12,30.4
2020-826372,32,28.1
2020-826378,2,47.82
2020-826385,89,112.77
2020-826389,111,19.06
2020-826400,236,7.8
2020-826410,179,73.36
2020-826418,42,61.63
2020-826435,9,33.94
2020-826440,268,65.31
2020-826444,70,7.38
2020-826444,70,7.38
2020-826445,6,48.02
2020-826451,27,50.18
2020-826458,8,95.68
2020-826466,50,55.01
2020-826479,8,18.55
2020-826485,3,246.44
2020-826487,258,255.6
2020-826488,127,1.0
2020-826489,74,125.36
2020-826497,7,134.04
2020-826506,20,57.72
2020-826524,3,61.52
2020-826535,3,161.21
2020-826535,3,161.21
2020-826538,27,97.11
2020-826539,2,79.08
2020-826542,96,28.77
2020-826543,58,40.2
2020-826544,230,129.6
2020-826546,189,147.42
2020-826558,25,70.18
2020-826571,5,116.31
2020-826572,38,69.55
2020-826577,42,39.64
2020-826588,21,34.42
2020-826591,39,73.26
2020-826593,5,166.37
2020-826603,43,100.91
2020-826611,261,53.45
2020-826612,22,56.24
2020-826620,323,134.72
2020-826621,7,123.13
2020-826624,13,295.44
2020-826631,331,138.67
2020-826642,4,47.4
2020-826653,8,108.37
2020-826656,176,151.8
2020-826660,233,11.96
2020-826666,23,96.14
2020-826666,28,91.7
2020-826666,25,95.98
2020-826666,29,76.13
2020-826670,4,97.28
2020-826673,8,54.48
2020-826676,61,44.7
2020-826685,61,45.01
2020-826686,4,102.08
2020-826691,306,29.13
2020-826696,43,60.45
2020-826697,28,228.92
2020-826708,448,17.93
2020-826711,30,95.3
2020-826717,13,67.0
2020-826720,5,189.79
2020-826724,457,30.05
2020-826740,19,8.52
2020-826743,74,24.43
2020-826746,7,122.9
2020-826750,9,31.4
2020-826751,77,31.04
2020-826759,4060,31.6
2020-826761,81,15.18
2020-826764,654,57.35
2020-826766,7,59.75
2020-826771,98,71.54
2020-826789,9,100.54
2020-826804,21,62.48
2020-826805,5,164.7
2020-826806,47,100.8
2020-826810,43,59.63
2020-826811,128,20.0
2020-826816,3,170.45
2020-826819,8,116.74
2020-826821,7,41.0
2020-826831,148,85.81
2020-826841,53,168.24
2020-826843,8,8.37
2020-826843,4,97.88
2020-826853,67,114.75
2020-826860,160,117.38
2020-826866,28,48.16
2020-826869,49,107.36
2020-826878,8,13.11
2020-826879,56,237.7
2020-826914,7,142.95
2020-826929,94,33.37
2020-826945,55,56.0
2020-826954,173,89.11
2020-826958,6,72.56
2020-826962,9,95.51
2020-826966,61,85.33
2020-826975,7,69.12
2020-826978,101,35.5
2020-826980,29,71.18
2020-826985,41,2.2
2020-826989,38,54.33
2020-826997,4,241.85
2020-827001,22,15.39
2020-827003,42,108.24
2020-827007,4,150.68
2020-827010,412,73.31
2020-827011,3,38.02
2020-827015,294,83.01
2020-827021,69,80.61
2020-827023,5,46.57
2020-827031,136,76.83
2020-827038,23,60.38
2020-827047,34,81.07
2020-827053,27,78.1
2020-827061,667,71.53
2020-827067,117,103.69
2020-827077,848,9.34
2020-827080,42,41.51
2020-827101,322,35.81
2020-827104,90,72.22
2020-827112,8,125.21
2020-827119,28,52.08
2020-827121,46,41.26
2020-827126,8,64.44
2020-827130,197,85.3
2020-827135,83,151.84
2020-827148,176,75.57
2020-827150,6,94.09
2020-827152,17,223.28
2020-827158,6,164.09
2020-827163,4,66.54
2020-827169,57,76.0
2020-827171,30,183.4
2020-827173,53,64.56
2020-827175,20,62.17
2020-827177,62,67.31
2020-827183,49,59.93
2020-827191,84,8.6
2020-827195,51,24.33
2020-827196,35,161.07
2020-827204,21,111.51
2020-827208,307,69.74
2020-827213,70,8.8
2020-827214,61,91.5
2020-827217,5,105.8
2020-827226,7,137.02
2020-827229,7,112.07
2020-827246,68,76.1
2020-827255,46,39.25
2020-827261,35,2.3
2020-827271,80,140.81
2020-827278,701,59.42
2020-827287,9,25.11
2020-827290,9,76.32
2020-827297,26,68.25
2020-827298,42,74.42
2020-827304,121,26.02
2020-827306,5,60.76
2020-827307,7,126.17
2020-827307,7,126.17
2020-827329,37,36.02
2020-827334,8,95.81
2020-827339,19,72.3
2020-827347,24,72.65
2020-827348,255,32.0
2020-827355,54,96.72
2020-827360,7,81.79
2020-827366,9,159.2
2020-827367,29,31.17
2020-827369,44,145.71
2020-827385,103,80.87
2020-827388,46,127.58
2020-827413,70,103.91
2020-827417,4,44.14
2020-827419,40,90.6
2020-827426,6,138.8
2020-827427,40,42.1
2020-827429,6,52.77
2020-827435,6,156.55
2020-827438,113,143.54
2020-827447,92,63.78
2020-827466,23,44.6
2020-827470,7,82.36
2020-827478,56,193.53
2020-827482,5,214.8
2020-827487,506,107.0
2020-827492,126,34.18
2020-827498,6,108.4
2020-827514,3,56.73
2020-827516,72,73.66
2020-827517,80,64.2
2020-827523,52,190.0
2020-827527,25,1.46
2020-827533,4,224.07
2020-827536,26,61.13
2020-827553,83,32.95
2020-827558,22,97.0
2020-827563,71,91.73
2020-827573,203,54.51
2020-827577,61,4.02
2020-827595,9,64.6
2020-827599,53,90.04
2020-827602,69,62.74
2020-827609,16,145.96
2020-827609,16,145.96
2020-827618,7,28.18
2020-827628,132,165.24
2020-827635,26,105.57
2020-827639,1480,76.19
2020-827641,7,60.53
2020-827646,90,86.51
2020-827648,22,318.11
2020-827649,45,29.1
2020-827676,14,34.03
2020-827682,4,81.55
2020-827692,9,56.33
2020-827696,35,105.69
2020-827704,87,63.22
2020-827716,53,38.74
2020-827724,4,44.18
2020-827744,7,28.39
2020-827747,5,49.84
2020-827753,364,70.98
2020-827757,4,48.73
2020-827766,23,68.2
2020-827770,37,39.21
2020-827782,31,72.94
2020-827792,8,126.84
2020-827793,7,57.11
2020-827795,25,40.33
2020-827803,241,106.65
2020-827814,7,34.72
2020-827815,8,27.25
2020-827824,9,65.8
2020-827826,78,18.91
2020-827827,9,112.68
2020-827834,190,75.67
2020-827836,549,47.53
2020-827837,7,55.6
2020-827843,62,16.68
2020-827846,22,79.51
2020-827856,19,77.77
2020-827861,6,45.06
2020-827863,49,73.19
2020-827865,8,103.44
2020-827866,48,63.88
2020-827867,214,47.66
2020-827876,4,42.1
2020-827877,28,4.22
2020-827878,29,63.64
2020-827882,544,46.86
2020-827887,33,183.11
2020-827888,27,26.06
2020-827897,8,21.5
2020-827898,38,97.74
2020-827903,16,126.03
2020-827906,21,16.57
2020-827916,9,108.84
2020-827935,119,28.02
2020-827942,9,131.76
2020-827943,42,39.01
2020-827949,7,135.0
2020-827961,9,70.43
2020-827962,36,24.18
2020-827964,46,33.09
2020-827970,6,132.08
2020-827974,50,141.53
2020-827981,7,35.8
2020-827991,49,51.76
2020-827995,5,34.79
2020-828010,73,48.19
2020-828012,357,48.68
2020-828018,26,97.75
2020-828020,7,26.4
2020-828026,7,45.66
2020-828027,36,15.75
2020-828040,98,54.17
2020-828043,21,9.0
2020-828047,8,136.28
2020-828050,9,102.9
2020-828052,6,59.77
2020-828055,67,44.52
2020-828057,19,29.8
2020-828059,54,78.33
2020-828065,250,104.31
2020-828071,6,85.3
2020-828072,24,58.85
2020-828075,36,83.81
2020-828086,8,92.18
2020-828091,33,59.76
2020-828100,38,61.33
2020-828113,8,69.55
2020-828120,72,47.43
2020-828121,6,37.04
2020-828146,50,92.53
2020-828162,55,76.62
2020-828169,8,48.78
2020-828183,23,127.15
2020-828190,40,27.4
2020-828191,46,38.02
2020-828192,19,94.36
2020-828196,16,26.2
2020-828211,8,67.85
2020-828213,8,67.11
2020-828214,16,47.69
2020-828228,17,49.52
2020-828230,4,71.21
2020-828231,41,50.52
2020-828244,50,68.83
2020-828258,9,102.78
2020-828259,22,37.64
2020-828265,8,105.56
2020-828267,9,29.1
2020-828273,6,70.17
2020-828288,3,58.71
2020-828289,4,77.5
2020-828290,77,42.47
2020-828291,810,49.74
2020-828294,4,27.58
2020-828296,110,35.86
2020-828300,87,29.21
2020-828304,19,42.12
2020-828315,33,23.5
2020-828319,64,47.1
2020-828320,13,49.91
2020-828346,39,39.6
2020-828350,7,46.55
2020-828351,56,7.15
2020-828353,83,53.78
2020-828355,70,128.7
2020-828357,121,117.35
2020-828358,16,47.68
2020-828362,218,48.56
2020-828370,41,147.12
2020-828382,50,32.35
2020-828407,2,70.03
2020-828408,88,48.24
2020-828415,6,35.82
2020-828421,23,98.02
2020-828436,16,44.39
2020-828443,639,48.08
2020-828461,121,32.14
2020-828469,49,35.12
2020-828475,4,48.85
2020-828480,78,63.23
2020-828482,45,55.18
2020-828484,59,52.96
2020-828496,34,83.93
2020-828498,87,116.85
2020-828501,9,121.35
2020-828509,6,28.86
2020-828511,9,31.81
2020-828513,9,37.62
2020-828514,222,72.85
2020-828517,46,135.6
2020-828517,46,135.6
2020-828517,46,135.6
2020-828517,46,135.6
2020-828517,46,135.6
2020-828519,9,59.25
2020-828526,163,45.91
2020-828542,212,45.07
2020-828547,41,112.95
2020-828550,4,80.99
2020-828553,5,38.97
2020-828554,7,33.75
2020-828558,7,27.61
2020-828559,814,48.48
2020-828564,19,28.17
2020-828569,63,144.54
2020-828576,38,84.73
2020-828581,52,29.2
2020-828584,31,26.47
2020-828601,7,41.18
2020-828604,6,76.55
2020-828605,228,34.73
2020-828606,413,36.08
2020-828630,5,72.61
2020-828633,7,37.19
2020-828636,22,13.01
2020-828644,6,79.9
2020-828650,25,149.16
2020-828660,4,66.07
2020-828668,147,40.2
2020-828682,21,84.61
2020-828683,322,44.05
2020-828685,8,56.01
2020-828697,7,28.11
2020-828701,21,81.34
2020-828735,9,46.13
2020-828740,3,46.83
2020-828743,20,48.44
2020-828746,8,47.55
2020-828760,6,27.06
2020-828765,40,48.96
2020-828770,312,55.12
2020-828781,11,5.42
2020-828784,7,106.25
2020-828787,79,61.1
2020-828790,7,28.84
2020-828791,48,23.05
2020-828792,36,25.98
2020-828797,85,42.92
2020-828798,29,87.31
2020-828800,7,66.52
2020-828805,50,101.5
2020-828805,50,101.5
2020-828813,8,153.01
2020-828814,9,29.55
2020-828821,33,120.27
2020-828822,8,36.37
2020-828832,9,21.6
2020-828841,23,32.9
2020-828842,50,42.3
2020-828843,110,33.6
2020-828847,17,301.84
2020-828849,43,8.05
2020-828849,43,8.05
2020-828852,31,50.8
2020-828856,36,29.69
2020-828861,5,40.55
2020-828872,32,128.0
2020-828881,3,62.65
2020-828887,39,21.47
2020-828906,113,200.14
2020-828910,9,48.94
2020-828917,24,52.06
2020-828924,49,230.6
2020-828931,45,38.56
2020-828953,17,42.19
2020-828955,32,39.05
2020-828958,4,47.27
2020-828963,8,58.25
2020-828967,6,82.98
2020-828969,39,45.51
2020-828970,18,189.16
2020-828973,9,132.77
2020-828981,34,84.02
2020-828984,29,110.2
2020-828987,9,28.0
2020-828989,44,55.32
2020-829023,11,62.1
2020-829027,111,21.25
2020-829033,32,31.77
2020-829040,7,244.79
2020-829041,59,20.84
2020-829049,37,135.68
2020-829052,41,43.04
2020-829055,31,46.9
2020-829062,36,56.56
2020-829065,7,92.7
2020-829068,25,37.64
2020-829070,28,48.82
2020-829088,39,85.39
2020-829090,59,66.41
2020-829118,28,114.91
2020-829121,26,62.98
2020-829122,56,36.18
2020-829130,32,29.8
2020-829140,3,27.01
2020-829150,226,43.42
2020-829199,46,22.71
2020-829206,18,97.15
2020-829209,47,257.33
2020-829209,47,257.33
2020-829213,9,14.03
2020-829225,22,19.79
2020-829259,65,24.42
2020-829267,18,19.27
2020-829274,6,118.9
2020-829284,50,113.46
2020-829301,6,43.45
2020-829306,10,346.4
2020-829309,83,26.35
2020-829315,117,57.03
2020-829317,8,63.07
2020-829326,6,94.99
2020-829327,23,122.0
2020-829340,91,28.7
2020-829343,6,86.34
2020-829361,20,63.72
2020-829362,23,101.26
2020-829372,41,29.67
2020-829384,79,113.14
2020-829388,7,111.7
2020-829390,75,39.37
2020-829406,12,41.98
2020-829412,29,269.25
2020-829419,7,53.52
2020-829426,598,25.93
2020-829469,5,58.06
2020-829491,50,43.21
2020-829505,24,47.9
2020-829506,48,27.9
2020-829508,6,70.68
2020-829515,8,104.7
2020-829517,34,31.12
2020-829551,9,62.6
2020-829560,9,79.65
2020-829562,9,56.27
2020-829563,65,27.83
2020-829573,63,28.03
2020-829585,150,29.09
2020-829586,35,25.31
2020-829589,36,38.31
2020-829590,58,34.7
2020-829597,105,37.87
2020-829599,7,37.33
2020-829609,6,42.76
2020-829617,25,70.13
2020-829623,49,46.89
2020-829624,36,28.25
2020-829626,9,63.08
2020-829627,30,23.24
2020-829629,229,45.01
2020-829647,84,31.12
2020-829652,59,41.72
2020-829656,9,42.6
2020-829659,5,130.46
2020-829660,48,32.73
2020-829670,9,73.9
2020-829677,125,62.58
2020-829680,39,65.09
2020-829682,9,57.49
2020-829704,394,132.92
2020-829708,6,26.0
2020-829711,5,96.19
2020-829714,7,23.45
2020-829715,37,71.65
2020-829731,7,19.57
2020-829734,278,73.02
2020-829735,57,16.66
2020-829736,32,62.28
2020-829737,29,34.2
2020-829741,5,18.42
2020-829742,2,15.89
2020-829750,6,62.27
2020-829756,99,16.53
2020-829759,166,19.13
2020-829762,25,34.25
2020-829777,23,54.04
2020-829781,229,43.6
2020-829783,165,145.05
2020-829787,16,55.7
2020-829796,117,61.4
2020-829798,175,73.46
2020-829802,7,33.18
2020-829804,8,17.65
2020-829806,178,53.27
2020-829810,74,50.26
2020-829819,6,47.09
2020-829825,46,35.2
2020-829827,9,27.1
2020-829827,152,27.0
2020-829828,134,53.07
2020-829830,64,9.68
2020-829841,79,47.93
2020-829843,98,37.68
2020-829845,4,22.85
2020-829852,365,98.15
2020-829854,65,59.47
2020-829863,8,75.81
2020-829866,41,70.5
2020-829870,21,56.67
2020-829871,55,20.14
2020-829893,7,53.3
2020-829900,36,51.79
2020-829901,169,44.7
2020-829904,424,46.5
2020-829912,284,30.79
2020-829917,425,41.2
2020-829933,36,49.22
2020-829948,4,32.5
2020-829949,7,27.55
2020-829950,54,44.87
2020-829951,21,38.63
2020-829956,75,78.26
2020-829960,35,50.13
2020-829961,25,50.8
2020-829967,5,92.31
2020-829968,7,72.7
2020-829975,48,27.53
2020-829987,41,30.13
2020-829990,3,38.06
2020-830005,6,34.73
2020-830009,6,48.36
2020-830019,174,38.42
2020-830021,2,38.03
2020-830025,7,17.48
2020-830029,220,78.41
2020-830032,9,28.25
2020-830041,8,38.13
2020-830043,42,49.75
2020-830046,27,30.35
2020-830049,6,45.02
2020-830053,8,47.74
2020-830054,5,52.48
2020-830062,5,56.2
2020-830065,8,35.96
2020-830066,8,94.54
2020-830069,57,19.56
2020-830073,6,55.7
2020-830076,5,45.01
2020-830082,31,57.93
2020-830083,41,32.26
2020-830091,70,17.42
2020-830096,8,72.16
2020-830104,485,26.06
2020-830105,33,84.13
2020-830109,32,26.07
2020-830114,40,45.29
2020-830116,90,24.71
2020-830133,33,32.53
2020-830139,304,40.16
2020-830140,75,57.57
2020-830141,35,51.87
2020-830154,38,43.95
2020-830156,18,68.94
2020-830157,8,95.93
2020-830161,5,102.08
2020-830167,3,42.75
2020-830183,42,90.63
2020-830186,44,27.81
2020-830187,43,26.21
2020-830193,549,48.92
2020-830199,58,76.0
2020-830215,55,27.05
2020-830223,34,63.39
2020-830224,41,50.25
2020-830229,3,42.5
2020-830232,77,68.8
2020-830239,26,14.1
2020-830255,23,54.46
2020-830256,21,20.81
2020-830261,5,53.17
2020-830263,32,31.36
2020-830264,70,32.2
2020-830269,55,36.37
2020-830271,3,31.0
2020-830282,19,41.89
2020-830283,111,46.87
2020-830284,87,54.6
2020-830287,6,7.84
2020-830295,6,20.02
2020-830300,9,35.57
2020-830301,3,15.01
2020-830309,7,46.18
2020-830320,111,69.06
2020-830322,6,46.1
2020-830339,6,65.87
2020-830344,54,25.07
2020-830351,6,54.13
2020-830352,3,39.25
2020-830365,9,56.49
2020-830366,595,27.01
2020-830368,7,19.27
2020-830371,7,36.43
2020-830373,75,61.96
2020-830374,6,53.5
2020-830391,32,35.22
2020-830399,9,89.08
2020-830400,59,31.96
2020-830406,19,12.8
2020-830407,42,33.8
2020-830411,345,82.72
2020-830413,40,48.4
2020-830422,13,86.84
2020-830424,37,75.85
2020-830432,5,57.24
2020-830439,37,29.79
2020-830440,8,39.45
2020-830443,39,67.12
2020-830445,296,75.47
2020-830447,42,46.38
2020-830464,24,30.45
2020-830466,9,32.69
2020-830470,30,31.72
2020-830471,37,15.12
2020-830472,583,61.51
2020-830476,8,41.07
2020-830477,30,81.35
2020-830483,7,30.72
2020-830487,45,49.3
2020-830495,11,10.0
2020-830500,374,68.84
2020-830505,96,57.67
2020-830507,449,45.57
2020-830511,19,14.43
2020-830512,559,25.82
2020-830529,6,43.54
2020-830532,8,77.83
2020-830533,140,190.62
2020-830545,6,27.06
2020-830550,7,27.02
2020-830551,78,76.95
2020-830561,43,34.2
2020-830563,5,51.36
2020-830579,29,68.32
2020-830584,7,52.46
2020-830585,40,68.75
2020-830600,3,9.34
2020-830613,75,33.03
2020-830614,217,34.03
2020-830618,419,26.22
2020-830626,41,59.82
