id_mutation;code_commune;annee;valeur_fonciere;type_local;surface_reelle_bati;nombre_pieces_principales;prix_m2
2025-500150;75116;2025;550000.0;Appartement;60.0;3.0;9166.666666666666
2025-500151;75107;2025;1050000.0;Appartement;60.0;2.0;17500.0
2025-500152;75116;2025;970500.0;Appartement;78.0;3.0;12442.307692307691
2025-500153;75115;2025;623000.0;Appartement;76.0;3.0;8197.368421052632
2025-500154;75114;2025;1150000.0;Appartement;90.0;4.0;12777.777777777777
2025-500155;75115;2025;314650.0;Appartement;32.0;3.0;9832.8125
2025-500156;75113;2025;170000.0;Appartement;30.0;2.0;5666.666666666667
2025-500157;75115;2025;130000.0;Appartement;20.0;1.0;6500.0
2025-500158;75114;2025;150000.0;Appartement;17.0;1.0;8823.529411764706
2025-500159;75111;2025;145000.0;Appartement;14.0;1.0;10357.142857142857
2025-500160;75111;2025;500000.0;Appartement;72.0;2.0;6944.444444444444
2025-500161;75113;2025;491500.0;Appartement;52.0;3.0;9451.923076923076
2025-500162;75105;2025;350000.0;Appartement;31.0;3.0;11290.322580645161
2025-500163;75107;2025;750000.0;Appartement;46.0;2.0;16304.347826086956
2025-500164;75112;2025;767000.0;Appartement;86.0;5.0;8918.60465116279
2025-500166;75106;2025;80000.0;Appartement;16.0;1.0;5000.0
2025-500167;75114;2025;303000.0;Appartement;29.0;1.0;10448.275862068966
2025-500168;75112;2025;315000.0;Appartement;36.0;2.0;8750.0
2025-500169;75107;2025;887000.0;Appartement;70.0;3.0;12671.42857142857
2025-500170;75116;2025;1095238.0;Appartement;64.0;3.0;17113.09375
2025-500170;75116;2025;1095238.0;Appartement;65.0;3.0;16849.815384615384
2025-500171;75115;2025;410000.0;Appartement;40.0;2.0;10250.0
2025-500173;75111;2025;525400.0;Appartement;45.0;2.0;11675.555555555555
2025-500174;75111;2025;255100.0;Appartement;28.0;1.0;9110.714285714286
2025-500176;75115;2025;450000.0;Appartement;58.0;2.0;7758.620689655172
2025-500177;75112;2025;770000.0;Appartement;70.0;4.0;11000.0
2025-500178;75115;2025;605250.0;Appartement;48.0;3.0;12609.375
2025-500179;75111;2025;87000.0;Appartement;8.0;1.0;10875.0
2025-500180;75106;2025;5229113.0;Appartement;150.0;4.0;34860.753333333334
2025-500181;75112;2025;410000.0;Appartement;43.0;2.0;9534.883720930233
2025-500183;75115;2025;800000.0;Appartement;113.0;4.0;7079.646017699115
2025-500185;75115;2025;865000.0;Appartement;113.0;5.0;7654.867256637168
2025-500186;75116;2025;186000.0;Appartement;16.0;1.0;11625.0
2025-500187;75114;2025;600000.0;Appartement;82.0;4.0;7317.073170731707
2025-500187;75114;2025;600000.0;Appartement;82.0;4.0;7317.073170731707
2025-500189;75111;2025;208000.0;Appartement;20.0;1.0;10400.0
2025-500190;75105;2025;837000.0;Appartement;85.0;3.0;9847.058823529413
2025-500191;75115;2025;505000.0;Appartement;48.0;3.0;10520.833333333334
2025-500192;75107;2025;582000.0;Appartement;38.0;3.0;15315.78947368421
2025-500193;75106;2025;579910.0;Appartement;50.0;2.0;11598.2
2025-500194;75107;2025;947018.56;Appartement;42.0;2.0;22548.060952380954
2025-500195;75115;2025;258500.0;Appartement;31.0;2.0;8338.709677419354
2025-500196;75115;2025;470000.0;Appartement;47.0;2.0;10000.0
2025-500197;75114;2025;381500.0;Appartement;39.0;2.0;9782.051282051281
2025-500199;75113;2025;205000.0;Appartement;22.0;1.0;9318.181818181818
2025-500200;75105;2025;470400.0;Appartement;30.0;2.0;15680.0
2025-500201;75106;2025;933420.0;Appartement;78.0;3.0;11966.923076923076
2025-500203;75106;2025;315000.0;Appartement;23.0;1.0;13695.652173913044
2025-500204;75111;2025;400000.0;Appartement;55.0;3.0;7272.727272727273
2025-500205;75105;2025;240000.0;Appartement;23.0;1.0;10434.782608695652
2025-500206;75107;2025;370000.0;Appartement;29.0;2.0;12758.620689655172
2025-500207;75115;2025;600000.0;Appartement;82.0;3.0;7317.073170731707
2025-500208;75111;2025;505300.0;Appartement;53.0;3.0;9533.962264150943
2025-500209;75116;2025;591400.0;Appartement;80.0;3.0;7392.5
2025-500211;75112;2025;370000.0;Appartement;44.0;2.0;8409.09090909091
2025-500213;75116;2025;1915400.0;Appartement;143.0;3.0;13394.405594405594
2025-500214;75111;2025;505000.0;Appartement;46.0;3.0;10978.260869565218
2025-500215;75107;2025;1050000.0;Appartement;59.0;4.0;17796.610169491527
2025-500216;75113;2025;186000.0;Appartement;23.0;1.0;8086.95652173913
2025-500217;75105;2025;160000.0;Appartement;30.0;1.0;5333.333333333333
2025-500218;75116;2025;550000.0;Appartement;40.0;1.0;13750.0
2025-500219;75111;2025;280000.0;Appartement;33.0;2.0;8484.848484848484
2025-500221;75112;2025;269000.0;Appartement;32.0;3.0;8406.25
2025-500222;75113;2025;255000.0;Appartement;30.0;1.0;8500.0
2025-500223;75114;2025;300000.0;Appartement;37.0;2.0;8108.108108108108
2025-500223;75114;2025;300000.0;Appartement;13.0;1.0;23076.923076923078
2025-500224;75115;2025;487000.0;Appartement;65.0;2.0;7492.307692307692
2025-500225;75106;2025;592000.0;Appartement;37.0;2.0;16000.0
2025-500226;75116;2025;556500.0;Appartement;65.0;3.0;8561.538461538461
2025-500229;75116;2025;85000.0;Appartement;9.0;1.0;9444.444444444445
2025-500230;75115;2025;484000.0;Appartement;44.0;2.0;11000.0
2025-500232;75111;2025;307000.0;Appartement;30.0;2.0;10233.333333333334
2025-500233;75113;2025;755000.0;Appartement;77.0;4.0;9805.194805194806
2025-500234;75113;2025;213750.0;Appartement;30.0;3.0;7125.0
2025-500236;75115;2025;800000.0;Appartement;86.0;4.0;9302.32558139535
2025-500237;75115;2025;180000.0;Appartement;29.0;2.0;6206.896551724138
2025-500238;75116;2025;1169150.0;Appartement;73.0;4.0;16015.753424657534
2025-500240;75111;2025;905000.0;Appartement;119.0;5.0;7605.042016806723
2025-500243;75115;2025;770000.0;Appartement;73.0;3.0;10547.945205479453
2025-500244;75114;2025;170000.0;Appartement;24.0;1.0;7083.333333333333
2025-500246;75114;2025;200000.0;Appartement;21.0;1.0;9523.809523809523
2025-500248;75115;2025;390000.0;Appartement;35.0;2.0;11142.857142857143
2025-500249;75116;2025;305000.0;Appartement;31.0;1.0;9838.709677419354
2025-500251;75116;2025;317790.0;Appartement;29.0;1.0;10958.275862068966
2025-500252;75112;2025;245000.0;Appartement;23.0;1.0;10652.173913043478
2025-500253;75111;2025;800800.0;Appartement;73.0;4.0;10969.86301369863
2025-500254;75113;2025;275648.88;Appartement;16.0;1.0;17228.055
2025-500256;75115;2025;280000.0;Appartement;48.0;2.0;5833.333333333333
2025-500257;75113;2025;555000.0;Appartement;67.0;3.0;8283.58208955224
2025-500259;75116;2025;297500.0;Appartement;30.0;2.0;9916.666666666666
2025-500260;75116;2025;1095000.0;Appartement;67.0;2.0;16343.283582089553
2025-500261;75105;2025;160000.0;Appartement;12.0;1.0;13333.333333333334
2025-500263;75113;2025;725000.0;Appartement;92.0;4.0;7880.434782608696
2025-500264;75111;2025;9100000.0;Appartement;36.0;2.0;252777.77777777778
2025-500264;75111;2025;9100000.0;Appartement;135.0;4.0;67407.4074074074
2025-500264;75111;2025;9100000.0;Appartement;135.0;2.0;67407.4074074074
2025-500265;75107;2025;5180000.0;Appartement;151.0;5.0;34304.6357615894
2025-500266;75107;2025;925000.0;Appartement;73.0;3.0;12671.232876712329
2025-500267;75116;2025;2500000.0;Appartement;177.0;6.0;14124.293785310734
2025-500268;75116;2025;1230000.0;Appartement;98.0;3.0;12551.020408163266
2025-500269;75113;2025;259400.0;Appartement;28.0;2.0;9264.285714285714
2025-500271;75112;2025;319048.0;Appartement;29.0;2.0;11001.655172413793
2025-500271;75112;2025;319048.0;Appartement;29.0;2.0;11001.655172413793
2025-500272;75113;2025;445000.0;Appartement;49.0;2.0;9081.632653061224
2025-500273;75106;2025;295000.0;Appartement;27.0;2.0;10925.925925925925
2025-500275;75107;2025;1400000.0;Appartement;85.0;4.0;16470.58823529412
2025-500276;75111;2025;233010.0;Appartement;29.0;1.0;8034.827586206897
2025-500278;75106;2025;195000.0;Appartement;18.0;1.0;10833.333333333334
2025-500279;75114;2025;304000.0;Appartement;22.0;1.0;13818.181818181818
2025-500280;75115;2025;510000.0;Appartement;43.0;2.0;11860.46511627907
2025-500282;75113;2025;650000.0;Appartement;48.0;3.0;13541.666666666666
2025-500284;75113;2025;536000.0;Appartement;51.0;3.0;10509.803921568628
2025-500285;75116;2025;971154.0;Appartement;100.0;3.0;9711.54
2025-500287;75116;2025;1230000.0;Appartement;104.0;4.0;11826.923076923076
2025-500288;75105;2025;1086000.0;Appartement;105.0;4.0;10342.857142857143
2025-500289;75114;2025;215950.0;Appartement;23.0;2.0;9389.130434782608
2025-500290;75112;2025;2650000.0;Appartement;160.0;5.0;16562.5
2025-500292;75114;2025;786900.0;Appartement;83.0;3.0;9480.722891566265
2025-500293;75116;2025;1353000.0;Appartement;130.0;4.0;10407.692307692309
2025-500294;75115;2025;980000.0;Appartement;70.0;2.0;14000.0
2025-500295;75107;2025;1250000.0;Appartement;45.0;2.0;27777.777777777777
2025-500295;75107;2025;1250000.0;Appartement;45.0;2.0;27777.777777777777
2025-500297;75115;2025;210000.0;Appartement;23.0;1.0;9130.434782608696
2025-500298;75115;2025;397700.0;Appartement;45.0;2.0;8837.777777777777
2025-500299;75105;2025;400000.0;Appartement;33.0;1.0;12121.212121212122
2025-500302;75107;2025;1235000.0;Appartement;122.0;4.0;10122.95081967213
2025-500303;75111;2025;630000.0;Appartement;60.0;3.0;10500.0
2025-500304;75111;2025;270000.0;Appartement;27.0;2.0;10000.0
2025-500306;75107;2025;1333000.0;Appartement;94.0;7.0;14180.851063829787
2025-500307;75113;2025;436000.0;Appartement;71.0;3.0;6140.845070422535
2025-500308;75105;2025;1162000.0;Appartement;132.0;6.0;8803.030303030304
2025-500309;75116;2025;1160000.0;Appartement;54.0;2.0;21481.48148148148
2025-500309;75116;2025;1160000.0;Appartement;55.0;3.0;21090.909090909092
2025-500310;75116;2025;1825000.0;Appartement;158.0;5.0;11550.632911392406
2025-500311;75116;2025;425000.0;Appartement;66.0;3.0;6439.393939393939
2025-500316;75112;2025;510000.0;Appartement;65.0;3.0;7846.153846153846
2025-500318;75114;2025;217000.0;Appartement;23.0;2.0;9434.782608695652
2025-500319;75111;2025;411800.0;Appartement;42.0;2.0;9804.761904761905
2025-500321;75112;2025;105000.0;Appartement;13.0;1.0;8076.923076923077
2025-500322;75106;2025;440000.0;Appartement;42.0;2.0;10476.190476190477
2025-500323;75111;2025;1083150.0;Appartement;80.0;4.0;13539.375
2025-500324;75115;2025;129385.0;Appartement;7.0;1.0;18483.571428571428
2025-500325;75114;2025;818000.0;Appartement;90.0;4.0;9088.888888888889
2025-500326;75112;2025;437500.0;Appartement;53.0;2.0;8254.716981132075
2025-500327;75106;2025;536500.0;Appartement;46.0;3.0;11663.04347826087
2025-500329;75106;2025;320000.0;Appartement;60.0;2.0;5333.333333333333
2025-500330;75115;2025;555000.0;Appartement;78.0;3.0;7115.384615384615
2025-500331;75112;2025;370000.0;Appartement;28.0;2.0;13214.285714285714
2025-500332;75112;2025;200000.0;Appartement;30.0;1.0;6666.666666666667
2025-500333;75114;2025;81500.0;Appartement;15.0;1.0;5433.333333333333
2025-500335;75111;2025;230000.0;Appartement;27.0;1.0;8518.518518518518
2025-500336;75113;2025;369000.0;Appartement;52.0;3.0;7096.153846153846
2025-500338;75114;2025;140000.0;Appartement;19.0;1.0;7368.421052631579
2025-500339;75107;2025;19000000.0;Appartement;150.0;5.0;126666.66666666667
2025-500339;75107;2025;19000000.0;Appartement;10.0;1.0;1900000.0
2025-500339;75107;2025;19000000.0;Appartement;35.0;2.0;542857.1428571428
2025-500339;75107;2025;19000000.0;Appartement;15.0;2.0;1266666.6666666667
2025-500339;75107;2025;19000000.0;Appartement;60.0;3.0;316666.6666666667
2025-500339;75107;2025;19000000.0;Appartement;31.0;2.0;612903.2258064516
2025-500339;75107;2025;19000000.0;Appartement;50.0;3.0;380000.0
2025-500339;75107;2025;19000000.0;Appartement;50.0;2.0;380000.0
2025-500339;75107;2025;19000000.0;Appartement;18.0;1.0;1055555.5555555555
2025-500339;75107;2025;19000000.0;Appartement;180.0;5.0;105555.55555555556
2025-500339;75107;2025;19000000.0;Appartement;180.0;6.0;105555.55555555556
2025-500340;75115;2025;5400000.0;Appartement;31.0;2.0;174193.5483870968
2025-500340;75115;2025;5400000.0;Appartement;34.0;2.0;158823.5294117647
2025-500340;75115;2025;5400000.0;Appartement;33.0;2.0;163636.36363636365
2025-500340;75115;2025;5400000.0;Appartement;33.0;1.0;163636.36363636365
2025-500342;75114;2025;251100.0;Appartement;89.0;3.0;2821.3483146067415
2025-500343;75114;2025;130000.0;Appartement;18.0;1.0;7222.222222222223
2025-500344;75113;2025;260000.0;Appartement;32.0;2.0;8125.0
2025-500345;75111;2025;300000.0;Appartement;26.0;2.0;11538.461538461539
2025-500346;75116;2025;820000.0;Appartement;79.0;4.0;10379.746835443038
2025-500347;75116;2025;695000.0;Appartement;53.0;3.0;13113.207547169812
2025-500348;75111;2025;895000.0;Appartement;80.0;4.0;11187.5
2025-500356;75116;2025;904762.0;Appartement;70.0;3.0;12925.171428571428
2025-500358;75116;2025;156096.0;Appartement;12.0;1.0;13008.0
2025-500359;75114;2025;83000.0;Appartement;6.0;1.0;13833.333333333334
2025-500360;75112;2025;252000.0;Appartement;40.0;2.0;6300.0
2025-500362;75111;2025;200000.0;Appartement;30.0;2.0;6666.666666666667
2025-500363;75114;2025;759522.0;Appartement;88.0;4.0;8630.931818181818
2025-500364;75114;2025;102000.0;Appartement;19.0;2.0;5368.421052631579
2025-500365;75113;2025;208000.0;Appartement;22.0;1.0;9454.545454545454
2025-500366;75115;2025;535550.0;Appartement;50.0;3.0;10711.0
2025-500367;75112;2025;654000.0;Appartement;68.0;3.0;9617.64705882353
2025-500369;75115;2025;1250000.0;Appartement;94.0;4.0;13297.872340425532
2025-500370;75116;2025;732000.0;Appartement;65.0;3.0;11261.538461538461
2025-500371;75113;2025;279760.0;Appartement;72.0;3.0;3885.5555555555557
2025-500374;75115;2025;1160000.0;Appartement;107.0;6.0;10841.121495327103
2025-500375;75114;2025;135000.0;Appartement;20.0;1.0;6750.0
2025-500376;75115;2025;220000.0;Appartement;15.0;1.0;14666.666666666666
2025-500377;75115;2025;315000.0;Appartement;28.0;1.0;11250.0
2025-500378;75114;2025;5000.0;Appartement;64.0;2.0;78.125
2025-500379;75116;2025;570000.0;Appartement;88.0;3.0;6477.272727272727
2025-500380;75114;2025;175000.0;Appartement;21.0;2.0;8333.333333333334
2025-500381;75112;2025;772125.0;Appartement;104.0;5.0;7424.278846153846
2025-500383;75112;2025;105000.0;Appartement;17.0;1.0;6176.470588235294
2025-500384;75111;2025;226330.0;Appartement;23.0;1.0;9840.434782608696
2025-500385;75105;2025;3067200.0;Appartement;180.0;5.0;17040.0
2025-500386;75112;2025;390000.0;Appartement;20.0;1.0;19500.0
2025-500387;75111;2025;103000.0;Appartement;8.0;1.0;12875.0
2025-500389;75111;2025;620000.0;Appartement;110.0;5.0;5636.363636363636
2025-500390;75114;2025;465000.0;Appartement;47.0;3.0;9893.617021276596
2025-500391;75116;2025;215000.0;Appartement;34.0;2.0;6323.529411764706
2025-500392;75106;2025;1181430.0;Appartement;43.0;2.0;27475.116279069767
2025-500392;75106;2025;1181430.0;Appartement;41.0;2.0;28815.365853658535
2025-500393;75116;2025;1129000.0;Appartement;117.0;4.0;9649.57264957265
2025-500394;75111;2025;220500.0;Appartement;17.0;2.0;12970.588235294117
2025-500395;75114;2025;650030.0;Appartement;36.0;2.0;18056.38888888889
2025-500395;75114;2025;650030.0;Appartement;61.0;3.0;10656.22950819672
2025-500396;75115;2025;111810.0;Appartement;14.0;1.0;7986.428571428572
2025-500397;75113;2025;1200000.0;Appartement;114.0;5.0;10526.315789473685
2025-500398;75112;2025;650000.0;Appartement;64.0;3.0;10156.25
2025-500399;75112;2025;130400.0;Appartement;15.0;1.0;8693.333333333334
2025-500400;75114;2025;365000.0;Appartement;33.0;2.0;11060.60606060606
2025-500401;75113;2025;165000.0;Appartement;16.0;1.0;10312.5
2025-500403;75111;2025;990000.0;Appartement;89.0;4.0;11123.595505617977
2025-500404;75111;2025;1174000.0;Appartement;103.0;5.0;11398.058252427185
2025-500406;75106;2025;405000.0;Appartement;30.0;1.0;13500.0
2025-500407;75107;2025;730000.0;Appartement;90.0;5.0;8111.111111111111
2025-500407;75107;2025;730000.0;Appartement;45.0;3.0;16222.222222222223
2025-500408;75114;2025;360000.0;Appartement;32.0;2.0;11250.0
2025-500409;75115;2025;898835.0;Appartement;83.0;3.0;10829.33734939759
2025-500410;75111;2025;265000.0;Appartement;40.0;2.0;6625.0
2025-500413;75111;2025;190000.0;Appartement;27.0;2.0;7037.037037037037
2025-500415;75116;2025;298000.0;Appartement;36.0;2.0;8277.777777777777
2025-500417;75106;2025;4000000.0;Appartement;200.0;7.0;20000.0
2025-500419;75116;2025;1600000.0;Appartement;119.0;4.0;13445.378151260504
2025-500420;75115;2025;265000.0;Appartement;36.0;2.0;7361.111111111111
2025-500422;75113;2025;1119300.0;Appartement;64.0;2.0;17489.0625
2025-500423;75107;2025;100.0;Appartement;24.0;2.0;4.166666666666667
2025-500424;75115;2025;558000.0;Appartement;55.0;3.0;10145.454545454546
2025-500425;75112;2025;1422951.0;Appartement;117.0;4.0;12161.97435897436
2025-500426;75105;2025;920000.0;Appartement;70.0;3.0;13142.857142857143
2025-500427;75106;2025;420000.0;Appartement;45.0;1.0;9333.333333333334
2025-500428;75105;2025;1500000.0;Appartement;152.0;8.0;9868.421052631578
2025-500429;75107;2025;620000.0;Appartement;51.0;3.0;12156.862745098038
2025-500430;75112;2025;241080.0;Appartement;30.0;1.0;8036.0
2025-500431;75116;2025;815000.0;Appartement;90.0;3.0;9055.555555555555
2025-500432;75112;2025;124000.0;Appartement;14.0;1.0;8857.142857142857
2025-500434;75107;2025;520000.0;Appartement;33.0;1.0;15757.575757575758
2025-500435;75111;2025;14400.0;Appartement;42.0;2.0;342.85714285714283
2025-500436;75115;2025;504700.0;Appartement;51.0;3.0;9896.078431372549
2025-500437;75115;2025;810000.0;Appartement;127.0;5.0;6377.952755905511
2025-500439;75106;2025;530100.0;Appartement;53.0;3.0;10001.88679245283
2025-500440;75105;2025;308500.0;Appartement;27.0;2.0;11425.925925925925
2025-500440;75105;2025;308500.0;Appartement;18.0;2.0;17138.88888888889
2025-500441;75115;2025;465000.0;Appartement;48.0;3.0;9687.5
2025-500442;75114;2025;320000.0;Appartement;37.0;3.0;8648.648648648648
2025-500443;75111;2025;635000.0;Appartement;69.0;4.0;9202.898550724638
2025-500444;75106;2025;992500.0;Appartement;55.0;1.0;18045.454545454544
2025-500447;75111;2025;173000.0;Appartement;17.0;1.0;10176.470588235294
2025-500448;75111;2025;468000.0;Appartement;42.0;3.0;11142.857142857143
2025-500449;75111;2025;550000.0;Appartement;51.0;2.0;10784.313725490196
2025-500450;75115;2025;418500.0;Appartement;47.0;2.0;8904.255319148937
2025-500451;75112;2025;77000.0;Appartement;12.0;1.0;6416.666666666667
2025-500452;75116;2025;805000.0;Appartement;92.0;3.0;8750.0
2025-500453;75113;2025;140000.0;Appartement;41.0;2.0;3414.6341463414633
2025-500454;75116;2025;565000.0;Appartement;36.0;1.0;15694.444444444445
2025-500455;75112;2025;552000.0;Appartement;67.0;4.0;8238.805970149253
2025-500456;75107;2025;580000.0;Appartement;36.0;3.0;16111.111111111111
2025-500457;75116;2025;2034350.0;Appartement;140.0;6.0;14531.07142857143
2025-500458;75115;2025;596000.0;Appartement;68.0;2.0;8764.70588235294
2025-500459;75116;2025;789431.0;Appartement;84.0;4.0;9397.988095238095
2025-500460;75107;2025;230000.0;Appartement;75.0;3.0;3066.6666666666665
2025-500461;75115;2025;174000.0;Appartement;25.0;1.0;6960.0
2025-500462;75111;2025;1335000.0;Appartement;124.0;5.0;10766.129032258064
2025-500463;75115;2025;196000.0;Appartement;20.0;1.0;9800.0
2025-500464;75111;2025;633000.0;Appartement;59.0;3.0;10728.813559322034
2025-500465;75112;2025;315000.0;Appartement;35.0;2.0;9000.0
2025-500466;75112;2025;827870.0;Appartement;90.0;3.0;9198.555555555555
2025-500468;75105;2025;546000.0;Appartement;49.0;1.0;11142.857142857143
2025-500469;75116;2025;1320000.0;Appartement;86.0;3.0;15348.837209302326
2025-500470;75115;2025;1055400.0;Appartement;113.0;4.0;9339.823008849558
2025-500472;75107;2025;790000.0;Appartement;59.0;5.0;13389.830508474577
2025-500473;75111;2025;283000.0;Appartement;35.0;2.0;8085.714285714285
2025-500475;75115;2025;364350.0;Appartement;36.0;2.0;10120.833333333334
2025-500476;75116;2025;68000.0;Appartement;73.0;4.0;931.5068493150685
2025-500477;75111;2025;480000.0;Appartement;47.0;3.0;10212.765957446809
2025-500478;75112;2025;427220.0;Appartement;40.0;3.0;10680.5
2025-500479;75111;2025;402000.0;Appartement;38.0;2.0;10578.947368421053
2025-500482;75111;2025;5000.0;Appartement;52.0;2.0;96.15384615384616
2025-500483;75115;2025;496850.0;Appartement;44.0;2.0;11292.045454545454
2025-500484;75111;2025;245000.0;Appartement;29.0;2.0;8448.275862068966
2025-500485;75111;2025;688820.0;Appartement;44.0;1.0;15655.0
2025-500486;75112;2025;1300000.0;Appartement;160.0;6.0;8125.0
2025-500487;75114;2025;390000.0;Appartement;21.0;1.0;18571.428571428572
2025-500489;75115;2025;376000.0;Appartement;82.0;5.0;4585.365853658536
2025-500490;75114;2025;905000.0;Appartement;88.0;4.0;10284.09090909091
2025-500492;75114;2025;660000.0;Appartement;81.0;4.0;8148.148148148148
2025-500493;75115;2025;327520.0;Appartement;33.0;2.0;9924.848484848484
2025-500494;75105;2025;743000.0;Appartement;75.0;3.0;9906.666666666666
2025-500495;75116;2025;296000.0;Appartement;36.0;2.0;8222.222222222223
2025-500496;75106;2025;1207500.0;Appartement;68.0;3.0;17757.352941176472
2025-500502;75111;2025;1002000.0;Appartement;106.0;5.0;9452.830188679245
2025-500503;75107;2025;430000.0;Appartement;28.0;2.0;15357.142857142857
2025-500504;75111;2025;440000.0;Appartement;52.0;2.0;8461.538461538461
2025-500505;75116;2025;549000.0;Appartement;57.0;2.0;9631.578947368422
2025-500506;75115;2025;342000.0;Appartement;43.0;3.0;7953.488372093023
2025-500507;75113;2025;308870.0;Appartement;39.0;2.0;7919.74358974359
2025-500508;75112;2025;586000.0;Appartement;61.0;3.0;9606.557377049181
2025-500509;75111;2025;865000.0;Appartement;87.0;4.0;9942.528735632184
2025-500510;75111;2025;1320000.0;Appartement;130.0;4.0;10153.846153846154
2025-500511;75115;2025;330000.0;Appartement;34.0;2.0;9705.882352941177
2025-500512;75111;2025;448000.0;Appartement;50.0;1.0;8960.0
2025-500513;75112;2025;286803.0;Appartement;64.0;3.0;4481.296875
2025-500514;75112;2025;441600.0;Appartement;49.0;3.0;9012.244897959185
2025-500517;75106;2025;330000.0;Appartement;22.0;1.0;15000.0
2025-500518;75111;2025;1100.0;Appartement;42.0;1.0;26.19047619047619
2025-500519;75107;2025;250000.0;Appartement;13.0;1.0;19230.76923076923
2025-500520;75111;2025;410000.0;Appartement;45.0;2.0;9111.111111111111
2025-500524;75106;2025;689980.0;Appartement;56.0;3.0;12321.07142857143
2025-500526;75107;2025;1866600.0;Appartement;120.0;3.0;15555.0
2025-500527;75112;2025;280000.0;Appartement;25.0;2.0;11200.0
2025-500528;75114;2025;577778.0;Appartement;60.0;3.0;9629.633333333333
2025-500529;75116;2025;133000.0;Appartement;14.0;1.0;9500.0
2025-500530;75114;2025;1156000.0;Appartement;127.0;5.0;9102.36220472441
2025-500532;75116;2025;1038461.0;Appartement;114.0;4.0;9109.307017543859
2025-500533;75116;2025;277400.0;Appartement;23.0;1.0;12060.869565217392
2025-500534;75115;2025;670000.0;Appartement;75.0;4.0;8933.333333333334
2025-500535;75111;2025;358900.0;Appartement;38.0;2.0;9444.736842105263
2025-500536;75113;2025;190000.0;Appartement;25.0;2.0;7600.0
2025-500537;75107;2025;1400000.0;Appartement;90.0;3.0;15555.555555555555
2025-500538;75113;2025;85000.0;Appartement;20.0;1.0;4250.0
2025-500539;75116;2025;2350000.0;Appartement;195.0;6.0;12051.28205128205
2025-500541;75105;2025;100000.0;Appartement;13.0;1.0;7692.307692307692
2025-500543;75114;2025;349650.0;Appartement;36.0;2.0;9712.5
2025-500544;75111;2025;228200.0;Appartement;23.0;1.0;9921.739130434782
2025-500545;75114;2025;296000.0;Appartement;32.0;2.0;9250.0
2025-500546;75114;2025;680000.0;Appartement;100.0;5.0;6800.0
2025-500547;75115;2025;232000.0;Appartement;34.0;2.0;6823.529411764706
2025-500547;75115;2025;232000.0;Appartement;34.0;2.0;6823.529411764706
2025-500548;75113;2025;115000.0;Appartement;10.0;1.0;11500.0
2025-500549;75113;2025;200000.0;Appartement;22.0;2.0;9090.90909090909
2025-500550;75115;2025;876000.0;Appartement;90.0;5.0;9733.333333333334
2025-500552;75111;2025;60000.0;Appartement;9.0;1.0;6666.666666666667
2025-500553;75111;2025;450000.0;Appartement;47.0;2.0;9574.468085106382
2025-500554;75116;2025;720000.0;Appartement;71.0;3.0;10140.845070422536
2025-500555;75111;2025;430000.0;Appartement;51.0;2.0;8431.372549019608
2025-500556;75114;2025;720000.0;Appartement;79.0;4.0;9113.924050632912
2025-500558;75107;2025;850000.0;Appartement;39.0;2.0;21794.871794871793
2025-500559;75105;2025;718070.0;Appartement;82.0;4.0;8756.951219512195
2025-500560;75115;2025;158000.0;Appartement;11.0;1.0;14363.636363636364
2025-500561;75116;2025;445000.0;Appartement;56.0;2.0;7946.428571428572
2025-500563;75114;2025;300000.0;Appartement;53.0;3.0;5660.377358490566
2025-500564;75113;2025;685000.0;Appartement;75.0;3.0;9133.333333333334
2025-500565;75113;2025;287290.0;Appartement;28.0;2.0;10260.357142857143
2025-500566;75115;2025;573000.0;Appartement;64.0;3.0;8953.125
2025-500567;75116;2025;111000.0;Appartement;10.0;1.0;11100.0
2025-500570;75105;2025;326190.5;Appartement;43.0;2.0;7585.825581395349
2025-500572;75116;2025;1365385.0;Appartement;105.0;4.0;13003.666666666666
2025-500573;75116;2025;551000.0;Appartement;59.0;3.0;9338.983050847457
2025-500574;75112;2025;236140.0;Appartement;30.0;1.0;7871.333333333333
2025-500577;75111;2025;266000.0;Appartement;32.0;2.0;8312.5
2025-500582;75111;2025;500000.0;Appartement;57.0;3.0;8771.929824561403
2025-500583;75114;2025;395040.0;Appartement;48.0;2.0;8230.0
2025-500584;75114;2025;707000.0;Appartement;66.0;3.0;10712.121212121212
2025-500585;75111;2025;172000.0;Appartement;20.0;1.0;8600.0
2025-500586;75115;2025;343000.0;Appartement;33.0;1.0;10393.939393939394
2025-500587;75114;2025;149000.0;Appartement;14.0;1.0;10642.857142857143
2025-500588;75116;2025;1080000.0;Appartement;104.0;5.0;10384.615384615385
2025-500591;75115;2025;180000.0;Appartement;20.0;1.0;9000.0
2025-500592;75114;2025;145000.0;Appartement;17.0;1.0;8529.411764705883
2025-500593;75111;2025;158650.0;Appartement;16.0;1.0;9915.625
2025-500594;75114;2025;415150.0;Appartement;31.0;2.0;13391.935483870968
2025-500596;75114;2025;2600000.0;Appartement;39.0;1.0;66666.66666666667
2025-500597;75115;2025;165000.0;Appartement;18.0;1.0;9166.666666666666
2025-500598;75112;2025;209000.0;Appartement;30.0;0.0;6966.666666666667
2025-500599;75115;2025;620100.0;Appartement;67.0;3.0;9255.223880597016
2025-500600;75115;2025;163000.0;Appartement;23.0;1.0;7086.95652173913
2025-500601;75107;2025;150000.0;Appartement;15.0;1.0;10000.0
